13.8.53    10    391    1    (30, 203)    North    2.21359436212
13.8.53    10    391    2    (98, 16)        0.412310562562
13.8.53    10    391    3    (351, 192)        0.60827625303
13.8.53    10    391    4    (107, 27)        0.22360679775
13.8.53    10    391    5    (374, 54)        0.282842712475
13.8.53    10    391    6    (172, 155)        0.2
13.8.53    10    391    7    (240, 91)        0.360555127546
13.8.53    10    391    8    (70, 77)        0.4472135955
13.8.53    10    391    9    (239, 176)        0.721110255093
13.8.53    10    391    10    (82, 22)        0.1
13.8.53    10    392    1    (29, 203)    North    2.34093998214
13.8.53    10    392    2    (345, 197)        0.761577310586
13.8.53    10    392    3    (352, 191)        0.7
13.8.53    10    392    4    (108, 27)        0.360555127546
13.8.53    10    392    5    (374, 54)        0.1
13.8.53    10    392    6    (172, 155)        0.2
13.8.53    10    392    7    (240, 91)        0.360555127546
13.8.53    10    392    8    (68, 72)        0.282842712475
13.8.53    10    392    9    (234, 166)    North-West    1.78044938148
13.8.53    10    392    10    (82, 23)        0.0
13.8.54    10    393    1    (29, 203)    North    2.34093998214
13.8.54    10    393    2    (345, 197)        0.854400374532
13.8.54    10    393    3    (353, 191)        0.282842712475
13.8.54    10    393    4    (108, 27)        0.282842712475
13.8.54    10    393    5    (374, 54)        0.141421356237
13.8.54    10    393    6    (172, 156)        0.1
13.8.54    10    393    7    (235, 86)        1.06301458127
13.8.54    10    393    8    (68, 73)        0.3
13.8.54    10    393    9    (234, 167)    North-West    1.70293863659
13.8.54    10    393    10    (82, 23)        0.0
13.8.54    10    394    1    (29, 203)    North    2.34093998214
13.8.54    10    394    2    (345, 197)        0.854400374532
13.8.54    10    394    3    (352, 188)        0.360555127546
13.8.54    10    394    4    (108, 27)        0.22360679775
13.8.54    10    394    5    (374, 54)        0.0
13.8.54    10    394    6    (173, 156)        0.1
13.8.54    10    394    7    (67, 70)        0.824621125124
13.8.54    10    394    8    (234, 168)    North-West    1.62788205961
13.8.54    10    394    9    (82, 23)        0.0
13.8.54    10    395    1    (29, 204)        0.761577310586
13.8.54    10    395    2    (345, 197)        0.141421356237
13.8.54    10    395    3    (353, 187)        0.538516480713
13.8.54    10    395    4    (104, 23)        0.583095189485
13.8.54    10    395    5    (374, 53)        0.0
13.8.54    10    395    6    (235, 86)        0.707106781187
13.8.54    10    395    7    (66, 68)        0.98488578018
13.8.54    10    395    8    (226, 161)    North-West    2.69072480941
13.8.54    10    396    1    (29, 203)        0.1
13.8.54    10    396    2    (348, 199)        0.4472135955
13.8.54    10    396    3    (352, 188)        0.412310562562
13.8.54    10    396    4    (99, 17)        1.28062484749
13.8.54    10    396    5    (374, 54)        0.0
13.8.54    10    396    6    (234, 83)        1.06301458127
13.8.54    10    396    7    (66, 70)        0.80622577483
13.8.54    10    396    8    (225, 162)    North-West    1.97989898732
13.8.54    10    396    9    (170, 160)        0
13.8.55    10    397    1    (34, 200)        0.583095189485
13.8.55    10    397    2    (348, 199)        0.360555127546
13.8.55    10    397    3    (353, 187)        0.412310562562
13.8.55    10    397    4    (99, 18)        1.27279220614
13.8.55    10    397    5    (374, 54)        0.0
13.8.55    10    397    6    (234, 82)        1.08166538264
