13.11.57    10    974    1    (174, 26)        0.5
13.11.57    10    974    2    (231, 194)        0.538516480713
13.11.57    10    974    3    (42, 102)        0.22360679775
13.11.57    10    974    4    (368, 175)        0.360555127546
13.11.57    10    974    5    (86, 232)        0.4472135955
13.11.57    10    974    6    (74, 33)        0.0
13.11.57    10    974    7    (345, 259)        0
13.11.57    10    974    8    (290, 150)        0
13.11.57    10    974    9    (206, 129)        0
13.11.57    10    974    10    (125, 40)        0
13.11.57    10    975    1    (174, 27)        0.1
13.11.57    10    975    2    (231, 194)        0.412310562562
13.11.57    10    975    3    (42, 102)        0.22360679775
13.11.57    10    975    4    (368, 175)        0.360555127546
13.11.57    10    975    5    (74, 33)        0.0
13.11.57    10    975    6    (349, 260)        0
13.11.57    10    975    7    (291, 150)        0
13.11.57    10    975    8    (205, 125)        0
13.11.57    10    975    9    (126, 41)        0
13.11.57    10    976    1    (174, 26)        0.0
13.11.57    10    976    2    (231, 194)        0.2
13.11.57    10    976    3    (41, 101)        0.316227766017
13.11.57    10    976    4    (87, 233)        0.360555127546
13.11.57    10    976    5    (74, 33)        0.0
13.11.57    10    976    6    (348, 260)        0
13.11.57    10    976    7    (290, 150)        0
13.11.57    10    976    8    (205, 125)        0
13.11.57    10    976    9    (126, 41)        0
13.11.58    10    977    1    (175, 26)        0.1
13.11.58    10    977    2    (229, 193)        0.1
13.11.58    10    977    3    (41, 102)        0.22360679775
13.11.58    10    977    4    (87, 233)        0.412310562562
13.11.58    10    977    5    (75, 34)        0.141421356237
13.11.58    10    977    6    (344, 255)        0
13.11.58    10    977    7    (289, 149)        0
13.11.58    10    977    8    (205, 125)        0
13.11.58    10    977    9    (126, 41)        0
13.11.58    10    978    1    (174, 25)        0.1
13.11.58    10    978    2    (229, 193)        0.22360679775
13.11.58    10    978    3    (89, 233)        0.424264068712
13.11.58    10    978    4    (75, 33)        0.1
13.11.58    10    978    5    (343, 255)        0
13.11.58    10    978    6    (289, 149)        0
13.11.58    10    978    7    (203, 123)        0
13.11.58    10    978    8    (128, 44)        0
13.11.58    10    979    1    (174, 24)        0.2
13.11.58    10    979    2    (42, 102)        0.22360679775
13.11.58    10    979    3    (88, 233)        0.4472135955
13.11.58    10    979    4    (73, 32)        0.141421356237
13.11.58    10    979    5    (343, 254)        0.0
13.11.58    10    979    6    (289, 150)        0.0
13.11.58    10    979    7    (204, 123)        0.0
13.11.58    10    979    8    (129, 44)        0.0
13.11.59    10    980    1    (174, 24)        0.3
13.11.59    10    980    2    (42, 102)        0.0
13.11.59    10    980    3    (89, 232)        0.3
13.11.59    10    980    4    (73, 32)        0.141421356237
13.11.59    10    980    5    (342, 254)        0.1
13.11.59    10    980    6    (289, 149)        0.1
13.11.59    10    980    7    (204, 123)        0.0
13.11.59    10    980    8    (129, 43)        0.1
