13.10.15    10    645    1    (193, 107)        0.141421356237
13.10.15    10    645    2    (60, 35)        0.282842712475
13.10.15    10    645    3    (296, 159)        0.0
13.10.15    10    645    4    (91, 228)        0
13.10.15    10    645    5    (119, 42)        0
13.10.15    10    646    1    (193, 107)        0.1
13.10.15    10    646    2    (283, 52)        0.0
13.10.15    10    646    3    (296, 159)        0.0
13.10.15    10    646    4    (91, 229)        0
13.10.15    10    646    5    (119, 42)        0
13.10.15    10    646    6    (387, 69)        0
13.10.15    10    646    7    (73, 60)        0
13.10.15    10    646    8    (370, 199)        0
13.10.15    10    647    1    (193, 107)        0.1
13.10.15    10    647    2    (283, 52)        0.0
13.10.15    10    647    3    (91, 228)        0
13.10.15    10    647    4    (118, 42)        0
13.10.15    10    647    5    (387, 69)        0
13.10.15    10    647    6    (73, 60)        0
13.10.15    10    647    7    (370, 199)        0
13.10.16    10    648    1    (193, 108)        0.22360679775
13.10.16    10    648    2    (297, 159)        0.1
13.10.16    10    648    3    (87, 223)        0
13.10.16    10    648    4    (119, 41)        0
13.10.16    10    648    5    (387, 69)        0
13.10.16    10    648    6    (74, 60)        0
13.10.16    10    648    7    (370, 199)        0
13.10.16    10    649    1    (192, 108)        0.1
13.10.16    10    649    2    (79, 220)        0.0
13.10.16    10    649    3    (119, 42)        0.0
13.10.16    10    649    4    (387, 69)        0
13.10.16    10    649    5    (74, 60)        0
13.10.16    10    649    6    (370, 198)        0
13.10.16    10    650    1    (298, 159)        0.2
13.10.16    10    650    2    (71, 216)        0.894427191
13.10.16    10    650    3    (117, 40)        0.282842712475
13.10.16    10    650    4    (387, 69)        0
13.10.16    10    650    5    (74, 61)        0
13.10.16    10    650    6    (371, 203)        0
13.10.16    10    651    1    (297, 155)        0.412310562562
13.10.16    10    651    2    (65, 214)    West    1.52315462117
13.10.16    10    651    3    (117, 40)        0.282842712475
13.10.16    10    651    4    (387, 68)        0
13.10.16    10    651    5    (74, 60)        0
