13.11.16    10    840    1    (11, 67)    North    1.84390889146
13.11.16    10    840    2    (143, 188)        0.1
13.11.16    10    840    3    (45, 184)        0.0
13.11.16    10    840    4    (370, 151)        0.0
13.11.16    10    840    5    (288, 139)        0.583095189485
13.11.16    10    840    6    (285, 53)        0.0
13.11.16    10    840    7    (80, 39)        0.0
13.11.16    10    841    1    (10, 62)    North    2.2360679775
13.11.16    10    841    2    (144, 188)        0.1
13.11.16    10    841    3    (44, 185)        0.141421356237
13.11.16    10    841    4    (371, 150)        0.141421356237
13.11.16    10    841    5    (285, 135)        1.08166538264
13.11.16    10    841    6    (286, 57)        0.412310562562
13.11.16    10    841    7    (80, 38)        0.1
13.11.16    10    841    8    (29, 117)        0
13.11.16    10    841    9    (261, 235)        0
13.11.17    10    842    1    (11, 61)    North    1.81107702763
13.11.17    10    842    2    (137, 171)    North    1.80277563773
13.11.17    10    842    3    (44, 185)        0.1
13.11.17    10    842    4    (370, 150)        0.1
13.11.17    10    842    5    (286, 134)        1.11803398875
13.11.17    10    842    6    (286, 57)        0.412310562562
13.11.17    10    842    7    (79, 39)        0.1
13.11.17    10    842    8    (29, 117)        0
13.11.17    10    842    9    (261, 235)        0
13.11.17    10    843    1    (12, 62)    North    1.60312195419
13.11.17    10    843    2    (130, 162)    North-West    2.95296461205
13.11.17    10    843    3    (44, 185)        0.1
13.11.17    10    843    4    (371, 150)        0.141421356237
13.11.17    10    843    5    (281, 132)    North    1.56204993518
13.11.17    10    843    6    (288, 61)        0.854400374532
13.11.17    10    843    7    (79, 39)        0.1
13.11.17    10    843    8    (29, 116)        0
13.11.17    10    843    9    (260, 234)        0
13.11.17    10    844    1    (10, 60)        1.01980390272
13.11.17    10    844    2    (126, 152)    North-West    4.11460812229
13.11.17    10    844    3    (44, 185)        0.0
13.11.17    10    844    4    (371, 150)        0.1
13.11.17    10    844    5    (281, 132)    North    1.56204993518
13.11.17    10    844    6    (288, 61)        0.854400374532
13.11.17    10    844    7    (80, 39)        0.0
13.11.17    10    844    8    (261, 235)        0
13.11.17    10    845    1    (9, 58)        0.921954445729
13.11.17    10    845    2    (119, 141)    North-West    5.27730992078
13.11.17    10    845    3    (44, 185)        0.141421356237
13.11.17    10    845    4    (368, 149)        0.282842712475
13.11.17    10    845    5    (275, 133)    West    1.43178210633
13.11.17    10    845    6    (288, 61)        0.854400374532
13.11.17    10    845    7    (29, 126)        0
13.11.17    10    845    8    (260, 234)        0
13.11.18    10    846    1    (8, 57)        0.538516480713
13.11.18    10    846    2    (116, 128)    North-West    6.6211781429
13.11.18    10    846    3    (45, 185)        0.1
13.11.18    10    846    4    (275, 133)        1.01980390272
13.11.18    10    846    5    (288, 61)        0.4472135955
13.11.18    10    846    6    (29, 125)        0
13.11.18    10    846    7    (260, 234)        0
13.11.18    10    846    8    (94, 52)        0
13.11.18    10    846    9    (170, 227)        0
13.11.18    10    846    10    (368, 196)        0
13.11.18    10    847    1    (9, 58)        0.360555127546
13.11.18    10    847    2    (112, 121)    North-West    5.59016994375
13.11.18    10    847    3    (368, 148)        0.360555127546
13.11.18    10    847    4    (288, 61)        0.4472135955
13.11.18    10    847    5    (28, 126)        0
13.11.18    10    847    6    (256, 228)        0
13.11.18    10    847    7    (94, 52)        0
13.11.18    10    847    8    (170, 227)        0
13.11.18    10    847    9    (368, 195)        0
13.11.18    10    848    1    (9, 57)        0.583095189485
13.11.18    10    848    2    (107, 109)    North-West    5.77754273026
13.11.18    10    848    3    (271, 133)    West    1.50332963784
13.11.18    10    848    4    (289, 62)        0.141421356237
13.11.18    10    848    5    (29, 125)        0
13.11.18    10    848    6    (253, 225)        0
13.11.18    10    848    7    (94, 52)        0
13.11.18    10    848    8    (170, 227)        0
13.11.18    10    848    9    (368, 195)        0
13.11.19    10    849    1    (12, 58)        0.282842712475
13.11.19    10    849    2    (104, 98)    North-West    5.83095189485
13.11.19    10    849    3    (271, 133)        1.00498756211
13.11.19    10    849    4    (288, 60)        0.1
13.11.19    10    849    5    (29, 126)        0
13.11.19    10    849    6    (253, 225)        0.0
13.11.19    10    849    7    (92, 45)        0
13.11.19    10    849    8    (166, 225)        0
13.11.19    10    849    9    (368, 195)        0
13.11.19    10    850    1    (13, 58)        0.4
13.11.19    10    850    2    (101, 90)    North-West    5.4083269132
13.11.19    10    850    3    (264, 138)    West    1.80277563773
13.11.19    10    850    4    (288, 60)        0.1
13.11.19    10    850    5    (29, 126)        0.0
13.11.19    10    850    6    (253, 225)        0.0
13.11.19    10    850    7    (92, 45)        0
13.11.19    10    850    8    (166, 225)        0
13.11.19    10    850    9    (367, 195)        0
13.11.20    10    851    1    (13, 57)        0.5
13.11.20    10    851    2    (101, 83)    North-West    4.74341649025
13.11.20    10    851    3    (254, 141)    West    2.24722050542
13.11.20    10    851    4    (290, 65)        0.4472135955
13.11.20    10    851    5    (30, 125)        0.141421356237
13.11.20    10    851    6    (253, 224)        0.1
13.11.20    10    851    7    (90, 44)        0
13.11.20    10    851    8    (166, 225)        0
13.11.20    10    851    9    (366, 195)        0
13.11.20    10    851    10    (169, 133)        0
13.11.20    10    851    11    (30, 193)        0
13.11.20    10    852    1    (13, 57)        0.412310562562
13.11.20    10    852    2    (101, 71)    North-West    5.11957029447
13.11.20    10    852    3    (247, 146)    South-West    3.08706980809
13.11.20    10    852    4    (290, 65)        0.4472135955
13.11.20    10    852    5    (30, 130)        0.412310562562
13.11.20    10    852    6    (254, 225)        0.1
13.11.20    10    852    7    (91, 44)        0
13.11.20    10    852    8    (163, 220)        0
13.11.20    10    852    9    (366, 194)        0
13.11.20    10    852    10    (169, 133)        0
13.11.20    10    852    11    (29, 193)        0
13.11.20    10    853    1    (13, 57)        0.4
13.11.20    10    853    2    (101, 71)    North    3.84707681233
13.11.20    10    853    3    (240, 152)    South-West    3.63593179254
13.11.20    10    853    4    (290, 65)        0.316227766017
13.11.20    10    853    5    (30, 130)        0.412310562562
13.11.20    10    853    6    (256, 227)        0.360555127546
13.11.20    10    853    7    (88, 41)        0
13.11.20    10    853    8    (161, 217)        0
13.11.20    10    853    9    (365, 194)        0
13.11.20    10    853    10    (170, 134)        0
13.11.20    10    853    11    (30, 192)        0
13.11.21    10    854    1    (13, 57)        0.141421356237
13.11.21    10    854    2    (103, 71)    North    2.70185121722
13.11.21    10    854    3    (240, 151)    South-West    3.58468966579
13.11.21    10    854    4    (290, 65)        0.538516480713
13.11.21    10    854    5    (31, 129)        0.360555127546
13.11.21    10    854    6    (256, 227)        0.360555127546
13.11.21    10    854    7    (89, 41)        0.0
13.11.21    10    854    8    (158, 209)        0.0
13.11.21    10    854    9    (365, 195)        0.0
13.11.21    10    854    10    (170, 134)        0
13.11.21    10    854    11    (32, 199)        0
13.11.21    10    855    1    (13, 57)        0.1
13.11.21    10    855    2    (101, 64)    North    2.6
13.11.21    10    855    3    (238, 151)    South-West    2.90688837075
13.11.21    10    855    4    (291, 65)        0.583095189485
13.11.21    10    855    5    (31, 136)        1.01980390272
13.11.21    10    855    6    (257, 229)        0.565685424949
13.11.21    10    855    7    (85, 35)        0.721110255093
13.11.21    10    855    8    (156, 206)        0.360555127546
13.11.21    10    855    9    (365, 195)        0.0
13.11.21    10    855    10    (165, 131)        0
13.11.21    10    855    11    (31, 198)        0
13.11.22    10    856    1    (14, 57)        0.1
13.11.22    10    856    2    (102, 64)    North    1.90262975904
13.11.22    10    856    3    (238, 151)    West    1.88679622641
13.11.22    10    856    4    (290, 65)        0.0
13.11.22    10    856    5    (31, 135)        1.00498756211
13.11.22    10    856    6    (257, 229)        0.640312423743
13.11.22    10    856    7    (84, 32)        1.0295630141
13.11.22    10    856    8    (152, 197)    North    1.3416407865
13.11.22    10    856    9    (364, 195)        0.1
13.11.22    10    856    10    (161, 129)        0
13.11.22    10    856    11    (31, 199)        0
13.11.22    10    856    12    (179, 38)        0
13.11.22    10    857    1    (13, 57)        0.0
13.11.22    10    857    2    (101, 60)    North    1.1
13.11.22    10    857    3    (239, 147)        0.80622577483
13.11.22    10    857    4    (290, 65)        0.0
13.11.22    10    857    5    (257, 228)        0.424264068712
13.11.22    10    857    6    (85, 31)        1.07703296143
13.11.22    10    857    7    (150, 193)    North    1.788854382
13.11.22    10    857    8    (364, 195)        0.1
13.11.22    10    857    9    (162, 129)        0
13.11.22    10    857    10    (32, 198)        0
13.11.22    10    857    11    (179, 38)        0
13.11.22    10    858    1    (13, 57)        0.0
13.11.22    10    858    2    (239, 145)        0.707106781187
13.11.22    10    858    3    (31, 135)        0.509901951359
13.11.22    10    858    4    (253, 224)        0.424264068712
13.11.22    10    858    5    (85, 32)        0.98488578018
13.11.22    10    858    6    (146, 189)    North-West    2.33238075794
13.11.22    10    858    7    (365, 197)        0.2
13.11.22    10    858    8    (163, 129)        0
13.11.22    10    858    9    (32, 198)        0
13.11.22    10    858    10    (179, 38)        0
13.11.23    10    859    1    (101, 60)    North    1.1
13.11.23    10    859    2    (239, 142)        0.905538513814
13.11.23    10    859    3    (32, 137)        0.728010988928
13.11.23    10    859    4    (253, 224)        0.424264068712
13.11.23    10    859    5    (85, 32)        0.98488578018
13.11.23    10    859    6    (147, 189)    North-West    2.2825424421
13.11.23    10    859    7    (366, 197)        0.22360679775
13.11.23    10    859    8    (32, 198)        0.0
13.11.23    10    859    9    (179, 38)        0
13.11.23    10    860    1    (102, 60)    North    1.10453610172
13.11.23    10    860    2    (240, 141)        1.01980390272
13.11.23    10    860    3    (34, 139)        1.04403065089
13.11.23    10    860    4    (253, 224)        0.640312423743
13.11.23    10    860    5    (85, 32)        0.3
13.11.23    10    860    6    (146, 189)    North    1.97230829233
13.11.23    10    860    7    (163, 130)        0.0
13.11.23    10    860    8    (32, 198)        0.0
13.11.23    10    860    9    (174, 33)        0
13.11.23    10    861    1    (102, 60)        0.412310562562
13.11.23    10    861    2    (241, 141)        1.04403065089
13.11.23    10    861    3    (34, 139)        0.424264068712
13.11.23    10    861    4    (253, 224)        0.640312423743
13.11.23    10    861    5    (85, 32)        0.1
13.11.23    10    861    6    (147, 189)        0.943398113206
13.11.23    10    861    7    (159, 127)        0.5
13.11.23    10    861    8    (32, 197)        0.1
13.11.23    10    861    9    (170, 28)        0
13.11.23    10    861    10    (370, 166)        0
13.11.24    10    862    1    (102, 61)        0.3
13.11.24    10    862    2    (242, 141)        0.67082039325
13.11.24    10    862    3    (34, 139)        0.5
13.11.24    10    862    4    (253, 224)        0.565685424949
13.11.24    10    862    5    (148, 187)        0.632455532034
13.11.24    10    862    6    (160, 128)        0.360555127546
13.11.24    10    862    7    (32, 198)        0.0
13.11.24    10    862    8    (167, 19)        0
13.11.24    10    862    9    (369, 165)        0
13.11.24    10    863    1    (102, 61)        0.141421356237
13.11.24    10    863    2    (242, 141)        0.5
13.11.24    10    863    3    (33, 137)        0.282842712475
13.11.24    10    863    4    (85, 31)        0.0
13.11.24    10    863    5    (148, 187)        0.282842712475
13.11.24    10    863    6    (157, 124)        0.848528137424
13.11.24    10    863    7    (32, 198)        0.0
13.11.24    10    863    8    (165, 18)        0
13.11.24    10    863    9    (369, 164)        0
13.11.24    10    864    1    (103, 61)        0.22360679775
13.11.24    10    864    2    (243, 141)        0.412310562562
13.11.24    10    864    3    (32, 136)        0.1
13.11.24    10    864    4    (86, 32)        0.1
13.11.24    10    864    5    (148, 187)        0.22360679775
13.11.24    10    864    6    (158, 124)        0.781024967591
13.11.24    10    864    7    (33, 203)        0.509901951359
13.11.24    10    864    8    (165, 17)        0.0
13.11.24    10    864    9    (369, 164)        0
13.11.25    10    865    1    (103, 61)        0.141421356237
13.11.25    10    865    2    (242, 140)        0.22360679775
13.11.25    10    865    3    (32, 136)        0.360555127546
13.11.25    10    865    4    (86, 33)        0.141421356237
13.11.25    10    865    5    (149, 187)        0.360555127546
13.11.25    10    865    6    (157, 123)        0.921954445729
13.11.25    10    865    7    (32, 203)        0.5
13.11.25    10    865    8    (165, 17)        0.0
13.11.25    10    865    9    (369, 165)        0
13.11.25    10    866    1    (103, 61)        0.141421356237
13.11.25    10    866    2    (241, 139)        0.2
13.11.25    10    866    3    (32, 135)        0.4472135955
13.11.25    10    866    4    (86, 33)        0.141421356237
13.11.25    10    866    5    (146, 186)        0.316227766017
13.11.25    10    866    6    (158, 123)        0.412310562562
13.11.25    10    866    7    (32, 202)        0.5
13.11.25    10    866    8    (165, 18)        0.1
13.11.25    10    866    9    (369, 166)        0
13.11.25    10    867    1    (103, 62)        0.141421356237
13.11.25    10    867    2    (242, 139)        0.2
13.11.25    10    867    3    (32, 136)        0.360555127546
13.11.25    10    867    4    (86, 33)        0.141421356237
13.11.25    10    867    5    (146, 186)        0.22360679775
13.11.25    10    867    6    (158, 123)        0.538516480713
13.11.25    10    867    7    (32, 203)        0.5
13.11.25    10    867    8    (165, 18)        0.1
13.11.25    10    867    9    (370, 166)        0
13.11.26    10    868    1    (103, 61)        0.1
13.11.26    10    868    2    (242, 138)        0.3
13.11.26    10    868    3    (32, 136)        0.141421356237
13.11.26    10    868    4    (86, 33)        0.22360679775
13.11.26    10    868    5    (146, 186)        0.22360679775
13.11.26    10    868    6    (159, 123)        0.22360679775
13.11.26    10    868    7    (32, 203)        0.5
13.11.26    10    868    8    (370, 165)        0
