13.9.14    10    453    1    (131, 80)        0.22360679775
13.9.14    10    453    2    (311, 43)        0.0
13.9.14    10    453    3    (27, 170)        0.22360679775
13.9.14    10    453    4    (279, 36)        0.583095189485
13.9.14    10    453    5    (80, 30)        0.0
13.9.14    10    453    6    (372, 197)        0.3
13.9.14    10    453    7    (244, 105)    North    1.96468827044
13.9.14    10    453    8    (361, 66)        0
13.9.14    10    453    9    (188, 38)        0
13.9.14    10    454    1    (131, 80)        0.22360679775
13.9.14    10    454    2    (312, 43)        0.1
13.9.14    10    454    3    (26, 170)        0.22360679775
13.9.14    10    454    4    (279, 37)        0.0
13.9.14    10    454    5    (76, 23)        0.80622577483
13.9.14    10    454    6    (243, 105)    North    1.99248588452
13.9.14    10    454    7    (357, 64)        0.0
13.9.14    10    454    8    (187, 38)        0
13.9.14    10    455    1    (131, 80)        0.22360679775
13.9.14    10    455    2    (312, 43)        0.1
13.9.14    10    455    3    (26, 171)        0.141421356237
13.9.14    10    455    4    (279, 37)        0.0
13.9.14    10    455    5    (72, 216)        0.22360679775
13.9.14    10    455    6    (244, 105)    North    1.43178210633
13.9.14    10    455    7    (353, 63)        0.412310562562
13.9.14    10    455    8    (186, 38)        0
13.9.14    10    456    1    (131, 80)        0.2
13.9.14    10    456    2    (312, 43)        0.1
13.9.14    10    456    3    (279, 37)        0.0
13.9.14    10    456    4    (244, 105)    North    1.48660687473
13.9.14    10    456    5    (352, 63)        0.509901951359
13.9.14    10    456    6    (186, 38)        0
13.9.14    10    456    7    (372, 141)        0
13.9.14    10    456    8    (386, 71)        0
13.9.15    10    457    1    (131, 81)        0.141421356237
13.9.15    10    457    2    (26, 170)        0.141421356237
13.9.15    10    457    3    (71, 217)        0.360555127546
13.9.15    10    457    4    (349, 63)        0.80622577483
13.9.15    10    457    5    (186, 38)        0
13.9.15    10    457    6    (371, 141)        0
13.9.15    10    457    7    (386, 71)        0
13.9.15    10    458    1    (131, 81)        0.1
13.9.15    10    458    2    (26, 171)        0.1
13.9.15    10    458    3    (245, 100)    North    1.10453610172
13.9.15    10    458    4    (346, 64)    West    1.1
13.9.15    10    458    5    (186, 39)        0
13.9.15    10    458    6    (371, 141)        0
13.9.15    10    458    7    (386, 71)        0
13.9.15    10    459    1    (132, 81)        0.141421356237
13.9.15    10    459    2    (246, 100)        0.538516480713
13.9.15    10    459    3    (344, 62)    West    1.3152946438
13.9.15    10    459    4    (185, 38)        0.0
13.9.15    10    459    5    (371, 140)        0
13.9.15    10    459    6    (385, 71)        0
13.9.15    10    460    1    (26, 170)        0.1
13.9.15    10    460    2    (245, 101)        0.4472135955
13.9.15    10    460    3    (342, 59)    West    1.17046999107
13.9.15    10    460    4    (181, 33)        0.640312423743
13.9.15    10    460    5    (371, 143)        0
13.9.15    10    460    6    (386, 71)        0
13.9.16    10    461    1    (26, 170)        0.0
13.9.16    10    461    2    (246, 100)        0.538516480713
13.9.16    10    461    3    (342, 58)        1.11803398875
13.9.16    10    461    4    (181, 34)        0.565685424949
13.9.16    10    461    5    (370, 143)        0
13.9.16    10    461    6    (385, 70)        0
13.9.16    10    461    7    (136, 70)        0
13.9.16    10    461    8    (55, 66)        0
13.9.16    10    461    9    (81, 208)        0
13.9.16    10    462    1    (25, 166)        0.509901951359
13.9.16    10    462    2    (246, 101)        0.4472135955
13.9.16    10    462    3    (342, 58)        0.860232526704
13.9.16    10    462    4    (181, 34)        0.565685424949
13.9.16    10    462    5    (370, 142)        0
13.9.16    10    462    6    (386, 70)        0
13.9.16    10    462    7    (135, 70)        0
13.9.16    10    462    8    (55, 66)        0
13.9.16    10    462    9    (81, 208)        0
13.9.16    10    463    1    (26, 171)        0.1
13.9.16    10    463    2    (342, 59)        0.640312423743
13.9.16    10    463    3    (181, 33)        0.640312423743
13.9.16    10    463    4    (370, 143)        0
13.9.16    10    463    5    (383, 69)        0
13.9.16    10    463    6    (132, 70)        0
13.9.16    10    463    7    (55, 66)        0
13.9.16    10    463    8    (81, 208)        0
13.9.16    10    464    1    (247, 98)        0.282842712475
13.9.16    10    464    2    (343, 60)        0.22360679775
13.9.16    10    464    3    (181, 34)        0.565685424949
13.9.16    10    464    4    (370, 142)        0.0
13.9.16    10    464    5    (384, 70)        0.0
13.9.16    10    464    6    (132, 70)        0
13.9.16    10    464    7    (55, 66)        0
13.9.16    10    464    8    (80, 209)        0
13.9.17    10    465    1    (247, 98)        0.22360679775
13.9.17    10    465    2    (343, 59)        0.1
13.9.17    10    465    3    (181, 33)        0.0
13.9.17    10    465    4    (371, 143)        0.141421356237
13.9.17    10    465    5    (386, 71)        0.22360679775
13.9.17    10    465    6    (131, 70)        0
13.9.17    10    465    7    (55, 66)        0
13.9.17    10    465    8    (74, 208)        0
13.9.17    10    466    1    (247, 98)        0.360555127546
13.9.17    10    466    2    (343, 59)        0.141421356237
13.9.17    10    466    3    (180, 34)        0.1
13.9.17    10    466    4    (372, 143)        0.22360679775
13.9.17    10    466    5    (387, 71)        0.316227766017
13.9.17    10    466    6    (131, 70)        0
13.9.17    10    466    7    (55, 66)        0
13.9.17    10    466    8    (74, 208)        0
13.9.17    10    467    1    (247, 98)        0.22360679775
13.9.17    10    467    2    (343, 61)        0.316227766017
13.9.17    10    467    3    (179, 33)        0.22360679775
13.9.17    10    467    4    (373, 148)        0.67082039325
13.9.17    10    467    5    (384, 60)        1.0
13.9.17    10    467    6    (131, 71)        0
13.9.17    10    467    7    (56, 66)        0
13.9.17    10    467    8    (73, 208)        0
13.9.17    10    468    1    (247, 98)        0.316227766017
13.9.17    10    468    2    (344, 61)        0.282842712475
13.9.17    10    468    3    (178, 33)        0.3
13.9.17    10    468    4    (372, 148)        0.632455532034
13.9.17    10    468    5    (384, 60)        1.0
13.9.17    10    468    6    (133, 75)        0
13.9.17    10    468    7    (56, 66)        0
13.9.17    10    468    8    (75, 212)        0
13.9.18    10    469    1    (247, 99)        0.1
13.9.18    10    469    2    (344, 60)        0.1
13.9.18    10    469    3    (178, 33)        0.316227766017
13.9.18    10    469    4    (372, 148)        0.632455532034
13.9.18    10    469    5    (383, 60)        1.00498756211
13.9.18    10    469    6    (134, 75)        0.0
13.9.18    10    469    7    (56, 66)        0.0
13.9.18    10    469    8    (75, 213)        0.0
13.9.18    10    470    1    (247, 97)        0.1
13.9.18    10    470    2    (344, 60)        0.141421356237
13.9.18    10    470    3    (177, 33)        0.4
13.9.18    10    470    4    (373, 149)        0.632455532034
13.9.18    10    470    5    (384, 61)        1.01980390272
13.9.18    10    470    6    (134, 77)        0.2
13.9.18    10    470    7    (56, 66)        0.0
13.9.18    10    470    8    (75, 213)        0.0
13.9.18    10    471    1    (247, 98)        0.0
13.9.18    10    471    2    (344, 60)        0.141421356237
13.9.18    10    471    3    (176, 32)        0.4472135955
13.9.18    10    471    4    (373, 148)        0.509901951359
13.9.18    10    471    5    (384, 60)    North    1.1401754251
13.9.18    10    471    6    (133, 77)        0.22360679775
13.9.18    10    471    7    (56, 66)        0.0
13.9.18    10    471    8    (76, 213)        0.1
13.9.18    10    471    9    (98, 61)        0
13.9.18    10    472    1    (246, 97)        0.141421356237
13.9.18    10    472    2    (344, 60)        0.141421356237
13.9.18    10    472    3    (373, 155)        0.7
13.9.18    10    472    4    (384, 60)        0.0
13.9.18    10    472    5    (132, 76)        0.22360679775
13.9.18    10    472    6    (56, 66)        0.0
13.9.18    10    472    7    (77, 213)        0.2
13.9.18    10    472    8    (99, 61)        0
13.9.19    10    473    1    (247, 97)        0.1
13.9.19    10    473    2    (368, 153)        0.640312423743
13.9.19    10    473    3    (384, 60)        0.0
13.9.19    10    473    4    (130, 76)        0.412310562562
13.9.19    10    473    5    (54, 62)        0.4472135955
13.9.19    10    473    6    (77, 213)        0.2
13.9.19    10    473    7    (99, 61)        0
13.9.19    10    474    1    (175, 33)        0.4
13.9.19    10    474    2    (368, 153)        0.640312423743
13.9.19    10    474    3    (378, 57)        0.583095189485
13.9.19    10    474    4    (125, 75)        0.9
13.9.19    10    474    5    (54, 62)        0.4472135955
13.9.19    10    474    6    (99, 61)        0
13.9.19    10    475    1    (175, 32)        0.316227766017
13.9.19    10    475    2    (365, 150)        0.80622577483
13.9.19    10    475    3    (378, 57)        0.721110255093
13.9.19    10    475    4    (122, 75)    West    1.21655250606
13.9.19    10    475    5    (79, 213)        0.4
13.9.19    10    475    6    (99, 60)        0
13.9.19    10    476    1    (174, 32)        0.412310562562
13.9.19    10    476    2    (365, 150)        0.824621125124
13.9.19    10    476    3    (378, 57)        0.67082039325
13.9.19    10    476    4    (119, 76)    West    1.40356688476
13.9.19    10    476    5    (80, 214)        0.509901951359
13.9.19    10    476    6    (97, 59)        0
13.9.19    10    476    7    (298, 154)        0
13.9.19    10    476    8    (342, 82)        0
13.9.19    10    476    9    (219, 36)        0
13.9.20    10    477    1    (175, 34)        0.22360679775
13.9.20    10    477    2    (365, 150)        0.943398113206
13.9.20    10    477    3    (378, 57)        0.67082039325
13.9.20    10    477    4    (119, 76)    West    1.3
13.9.20    10    477    5    (81, 213)        0.5
13.9.20    10    477    6    (94, 58)        0
13.9.20    10    477    7    (296, 154)        0
13.9.20    10    477    8    (342, 82)        0
13.9.20    10    477    9    (219, 36)        0
13.9.20    10    478    1    (175, 34)        0.22360679775
13.9.20    10    478    2    (364, 150)        0.5
13.9.20    10    478    3    (378, 57)        0.67082039325
13.9.20    10    478    4    (116, 70)    West    1.52315462117
13.9.20    10    478    5    (81, 213)        0.4
13.9.20    10    478    6    (90, 53)        0
13.9.20    10    478    7    (292, 153)        0
13.9.20    10    478    8    (342, 82)        0
13.9.20    10    478    9    (219, 37)        0
13.9.20    10    479    1    (171, 30)        0.5
13.9.20    10    479    2    (365, 151)        0.360555127546
13.9.20    10    479    3    (378, 56)        0.1
13.9.20    10    479    4    (115, 69)        1.16619037897
13.9.20    10    479    5    (78, 210)        0.316227766017
13.9.20    10    479    6    (291, 153)        0
13.9.20    10    479    7    (342, 82)        0
13.9.20    10    479    8    (219, 36)        0
13.9.20    10    480    1    (171, 30)        0.4472135955
13.9.20    10    480    2    (365, 150)        0.0
13.9.20    10    480    3    (378, 57)        0.0
13.9.20    10    480    4    (112, 67)        1.28062484749
13.9.20    10    480    5    (89, 52)        0.0
13.9.20    10    480    6    (289, 152)        0
13.9.20    10    480    7    (342, 82)        0
13.9.20    10    480    8    (219, 37)        0
13.9.21    10    481    1    (171, 29)        0.424264068712
13.9.21    10    481    2    (365, 150)        0.0
13.9.21    10    481    3    (378, 57)        0.0
13.9.21    10    481    4    (112, 66)        1.22065556157
13.9.21    10    481    5    (90, 52)        0.1
13.9.21    10    481    6    (289, 152)        0
13.9.21    10    481    7    (342, 81)        0
13.9.21    10    481    8    (219, 36)        0
13.9.21    10    481    9    (142, 91)        0
13.9.21    10    481    10    (205, 146)        0
13.9.21    10    481    11    (53, 222)        0
13.9.21    10    482    1    (171, 29)        0.640312423743
13.9.21    10    482    2    (365, 150)        0.0
13.9.21    10    482    3    (378, 58)        0.1
13.9.21    10    482    4    (108, 61)    North-West    1.86010752377
13.9.21    10    482    5    (89, 52)        0.0
13.9.21    10    482    6    (286, 150)        0
13.9.21    10    482    7    (342, 81)        0
13.9.21    10    482    8    (220, 37)        0
13.9.21    10    482    9    (143, 91)        0
13.9.21    10    482    10    (205, 145)        0
13.9.21    10    482    11    (53, 222)        0
13.9.21    10    483    1    (171, 29)        0.640312423743
13.9.21    10    483    2    (365, 171)    South    2.10237960416
13.9.21    10    483    3    (378, 57)        0.0
13.9.21    10    483    4    (107, 61)        1.27279220614
13.9.21    10    483    5    (90, 53)        0.141421356237
13.9.21    10    483    6    (284, 149)        0
13.9.21    10    483    7    (340, 77)        0
13.9.21    10    483    8    (219, 37)        0
13.9.21    10    483    9    (139, 92)        0
13.9.21    10    483    10    (205, 145)        0
13.9.21    10    483    11    (53, 223)        0
13.9.22    10    484    1    (171, 29)        0.1
13.9.22    10    484    2    (365, 171)    South    2.0
13.9.22    10    484    3    (378, 57)        0.1
13.9.22    10    484    4    (105, 59)        1.41421356237
13.9.22    10    484    5    (88, 53)        0.141421356237
13.9.22    10    484    6    (283, 148)        0.0
13.9.22    10    484    7    (339, 73)        0.0
13.9.22    10    484    8    (219, 37)        0.0
13.9.22    10    484    9    (134, 92)        0
13.9.22    10    484    10    (205, 146)        0
13.9.22    10    484    11    (53, 223)        0
13.9.22    10    485    1    (171, 30)        0.0
13.9.22    10    485    2    (365, 171)    South    2.1
13.9.22    10    485    3    (378, 58)        0.1
13.9.22    10    485    4    (104, 59)        1.1313708499
13.9.22    10    485    5    (89, 53)        0.1
13.9.22    10    485    6    (283, 149)        0.1
13.9.22    10    485    7    (339, 72)        0.1
13.9.22    10    485    8    (219, 37)        0.0
13.9.22    10    485    9    (134, 93)        0
13.9.22    10    485    10    (205, 146)        0
13.9.22    10    485    11    (53, 222)        0
13.9.22    10    486    1    (174, 31)        0.360555127546
13.9.22    10    486    2    (378, 57)        0.0
13.9.22    10    486    3    (104, 58)        1.1313708499
13.9.22    10    486    4    (89, 53)        0.141421356237
13.9.22    10    486    5    (283, 149)        0.1
13.9.22    10    486    6    (340, 74)        0.141421356237
13.9.22    10    486    7    (219, 38)        0.1
13.9.22    10    486    8    (133, 92)        0
13.9.22    10    486    9    (204, 146)        0
13.9.22    10    486    10    (53, 223)        0
13.9.22    10    486    11    (281, 58)        0
13.9.23    10    487    1    (364, 171)    South    2.10237960416
13.9.23    10    487    2    (378, 57)        0.1
13.9.23    10    487    3    (104, 58)        0.5
13.9.23    10    487    4    (89, 53)        0.1
13.9.23    10    487    5    (282, 149)        0.141421356237
13.9.23    10    487    6    (341, 74)        0.22360679775
13.9.23    10    487    7    (219, 38)        0.1
13.9.23    10    487    8    (133, 93)        0
13.9.23    10    487    9    (202, 143)        0
13.9.23    10    487    10    (53, 223)        0
13.9.23    10    487    11    (281, 58)        0
13.9.23    10    488    1    (365, 171)    South    2.1
13.9.23    10    488    2    (378, 58)        0.1
13.9.23    10    488    3    (89, 53)        0.1
13.9.23    10    488    4    (281, 143)        0.538516480713
13.9.23    10    488    5    (341, 74)        0.22360679775
13.9.23    10    488    6    (218, 39)        0.22360679775
13.9.23    10    488    7    (137, 102)        0
13.9.23    10    488    8    (195, 139)        0
13.9.23    10    488    9    (55, 228)        0
13.9.23    10    488    10    (280, 57)        0
13.9.23    10    489    1    (365, 190)    South    1.9
13.9.23    10    489    2    (104, 58)        0.424264068712
13.9.23    10    489    3    (90, 53)        0.2
13.9.23    10    489    4    (281, 143)        0.538516480713
13.9.23    10    489    5    (341, 73)        0.2
13.9.23    10    489    6    (218, 38)        0.141421356237
13.9.23    10    489    7    (194, 139)        0.0
13.9.23    10    489    8    (54, 228)        0.0
13.9.23    10    489    9    (281, 57)        0
