13.8.23    10    288    1    (81, 229)        0.67082039325
13.8.23    10    288    2    (69, 35)        0.80622577483
13.8.23    10    288    3    (267, 235)        1.1313708499
13.8.23    10    288    4    (254, 128)        0.0
13.8.23    10    288    5    (374, 158)        0.141421356237
13.8.23    10    288    6    (171, 154)        0
13.8.23    10    289    1    (81, 229)        0.943398113206
13.8.23    10    289    2    (68, 34)        0.943398113206
13.8.23    10    289    3    (267, 235)        0.860232526704
13.8.23    10    289    4    (254, 128)        0.0
13.8.23    10    289    5    (375, 158)        0.22360679775
13.8.23    10    290    1    (82, 229)        0.921954445729
13.8.23    10    290    2    (68, 34)        0.583095189485
13.8.23    10    290    3    (267, 235)        0.860232526704
13.8.23    10    290    4    (254, 128)        0.0
13.8.23    10    291    1    (82, 228)        0.412310562562
13.8.23    10    291    2    (68, 34)        0.2
13.8.23    10    291    3    (266, 235)        0.721110255093
13.8.23    10    291    4    (173, 153)        0.0
13.8.23    10    291    5    (260, 129)        0
13.8.23    10    291    6    (268, 42)        0
13.8.23    10    291    7    (371, 167)        0
13.8.23    10    291    8    (383, 72)        0
13.8.24    10    292    1    (82, 229)        0.538516480713
13.8.24    10    292    2    (68, 34)        0.2
13.8.24    10    292    3    (267, 235)        0.1
13.8.24    10    292    4    (172, 154)        0.141421356237
13.8.24    10    292    5    (260, 129)        0
13.8.24    10    292    6    (268, 42)        0
13.8.24    10    292    7    (371, 166)        0
13.8.24    10    292    8    (383, 72)        0
13.8.24    10    293    1    (82, 228)        0.141421356237
13.8.24    10    293    2    (69, 35)        0.0
13.8.24    10    293    3    (266, 235)        0.1
13.8.24    10    293    4    (173, 154)        0.1
13.8.24    10    293    5    (260, 130)        0
13.8.24    10    293    6    (269, 41)        0
13.8.24    10    293    7    (370, 166)        0
13.8.24    10    293    8    (383, 72)        0
13.8.24    10    294    1    (77, 224)        0.640312423743
13.8.24    10    294    2    (69, 35)        0.141421356237
13.8.24    10    294    3    (267, 234)        0.1
13.8.24    10    294    4    (173, 158)        0.5
13.8.24    10    294    5    (260, 129)        0
13.8.24    10    294    6    (268, 41)        0
13.8.24    10    294    7    (371, 167)        0
13.8.24    10    294    8    (383, 71)        0
13.8.25    10    295    1    (77, 225)        0.640312423743
13.8.25    10    295    2    (267, 235)        0.0
13.8.25    10    295    3    (174, 157)        0.412310562562
13.8.25    10    295    4    (259, 131)        0
13.8.25    10    295    5    (268, 42)        0
13.8.25    10    295    6    (369, 163)        0
13.8.25    10    295    7    (384, 72)        0
13.8.25    10    296    1    (69, 35)        0.141421356237
13.8.25    10    296    2    (267, 235)        0.1
13.8.25    10    296    3    (173, 155)        0.2
13.8.25    10    296    4    (269, 42)        0
13.8.25    10    296    5    (369, 163)        0
13.8.25    10    296    6    (383, 72)        0
13.8.25    10    296    7    (91, 76)        0
13.8.25    10    296    8    (84, 160)        0
13.8.25    10    296    9    (324, 58)        0
13.8.25    10    297    1    (69, 35)        0.141421356237
13.8.25    10    297    2    (267, 235)        0.0
13.8.25    10    297    3    (261, 130)        0
13.8.25    10    297    4    (268, 42)        0
13.8.25    10    297    5    (368, 161)        0
13.8.25    10    297    6    (384, 72)        0
13.8.25    10    297    7    (91, 76)        0
13.8.25    10    297    8    (86, 158)        0
13.8.25    10    297    9    (324, 58)        0
13.8.25    10    298    1    (69, 35)        0.141421356237
13.8.25    10    298    2    (269, 237)        0.360555127546
13.8.25    10    298    3    (261, 130)        0
13.8.25    10    298    4    (268, 42)        0
13.8.25    10    298    5    (368, 161)        0
13.8.25    10    298    6    (383, 72)        0
13.8.25    10    298    7    (91, 76)        0
13.8.25    10    298    8    (86, 157)        0
13.8.25    10    298    9    (324, 58)        0
13.8.26    10    299    1    (69, 35)        0.0
13.8.26    10    299    2    (269, 238)        0.4472135955
13.8.26    10    299    3    (261, 131)        0
13.8.26    10    299    4    (269, 42)        0.0
13.8.26    10    299    5    (368, 160)        0.0
13.8.26    10    299    6    (384, 71)        0.0
13.8.26    10    299    7    (91, 76)        0
13.8.26    10    299    8    (87, 158)        0
13.8.26    10    299    9    (322, 56)        0
13.8.26    10    300    1    (69, 34)        0.1
13.8.26    10    300    2    (270, 238)        0.424264068712
13.8.26    10    300    3    (270, 47)        0.509901951359
13.8.26    10    300    4    (366, 159)        0.22360679775
13.8.26    10    300    5    (383, 71)        0.1
13.8.26    10    300    6    (91, 76)        0
13.8.26    10    300    7    (82, 158)        0
13.8.26    10    300    8    (322, 56)        0
13.8.26    10    301    1    (69, 35)        0.0
13.8.26    10    301    2    (270, 47)        0.509901951359
13.8.26    10    301    3    (366, 159)        0.22360679775
13.8.26    10    301    4    (384, 72)        0.1
13.8.26    10    301    5    (91, 76)        0
13.8.26    10    301    6    (81, 159)        0
13.8.26    10    301    7    (318, 50)        0
13.8.26    10    301    8    (175, 160)        0
13.8.27    10    302    1    (263, 132)        0.0
13.8.27    10    302    2    (269, 46)        0.4
13.8.27    10    302    3    (365, 159)        0.316227766017
13.8.27    10    302    4    (383, 72)        0.141421356237
13.8.27    10    302    5    (91, 76)        0
13.8.27    10    302    6    (82, 160)        0
13.8.27    10    302    7    (318, 50)        0
13.8.27    10    302    8    (176, 159)        0
13.8.27    10    303    1    (262, 132)        0.1
13.8.27    10    303    2    (269, 46)        0.4
13.8.27    10    303    3    (366, 159)        0.22360679775
13.8.27    10    303    4    (384, 72)        0.1
13.8.27    10    303    5    (91, 76)        0
13.8.27    10    303    6    (84, 159)        0
13.8.27    10    303    7    (311, 46)        0
13.8.27    10    303    8    (177, 160)        0
13.8.27    10    304    1    (263, 132)        0.0
13.8.27    10    304    2    (269, 46)        0.4
13.8.27    10    304    3    (383, 72)        0.141421356237
13.8.27    10    304    4    (85, 160)        0.0
13.8.27    10    304    5    (311, 46)        0.0
13.8.27    10    304    6    (177, 159)        0
13.8.27    10    305    1    (261, 130)        0.282842712475
13.8.27    10    305    2    (365, 158)        0.360555127546
13.8.27    10    305    3    (91, 76)        0.0
13.8.27    10    305    4    (84, 161)        0.141421356237
13.8.27    10    305    5    (311, 46)        0.0
13.8.27    10    305    6    (180, 172)        0
13.8.28    10    306    1    (260, 130)        0.360555127546
13.8.28    10    306    2    (365, 159)        0.1
13.8.28    10    306    3    (91, 77)        0.1
13.8.28    10    306    4    (79, 158)        0.632455532034
13.8.28    10    306    5    (310, 46)        0.1
13.8.28    10    306    6    (181, 172)        0
13.8.28    10    306    7    (267, 42)        0
13.8.28    10    307    1    (261, 129)        0.360555127546
13.8.28    10    307    2    (92, 76)        0.1
13.8.28    10    307    3    (79, 159)        0.60827625303
13.8.28    10    307    4    (311, 45)        0.1
13.8.28    10    307    5    (180, 173)        0
13.8.28    10    307    6    (267, 42)        0
13.8.28    10    308    1    (362, 154)        0.640312423743
13.8.28    10    308    2    (91, 76)        0.0
13.8.28    10    308    3    (78, 160)        0.7
13.8.28    10    308    4    (311, 46)        0.0
13.8.28    10    308    5    (184, 170)        0
13.8.28    10    308    6    (267, 42)        0
13.8.28    10    309    1    (361, 153)        0.721110255093
13.8.28    10    309    2    (91, 76)        0.0
13.8.28    10    309    3    (77, 160)        0.8
13.8.28    10    309    4    (311, 46)        0.0
13.8.28    10    309    5    (186, 169)        0.0
13.8.28    10    309    6    (267, 42)        0
13.8.29    10    310    1    (356, 149)        1.41421356237
13.8.29    10    310    2    (91, 76)        0.0
13.8.29    10    310    3    (310, 46)        0.1
13.8.29    10    310    4    (186, 169)        0.0
13.8.29    10    310    5    (268, 42)        0
13.8.29    10    311    1    (356, 149)        1.27279220614
13.8.29    10    311    2    (76, 160)        0.80622577483
13.8.29    10    311    3    (311, 46)        0.1
13.8.29    10    311    4    (187, 169)        0.1
13.8.29    10    311    5    (267, 42)        0
13.8.29    10    311    6    (246, 117)        0
13.8.29    10    311    7    (117, 20)        0
13.8.29    10    312    1    (355, 148)    North    1.48660687473
13.8.29    10    312    2    (77, 160)        0.282842712475
13.8.29    10    312    3    (311, 46)        0.1
13.8.29    10    312    4    (187, 169)        0.1
13.8.29    10    312    5    (266, 40)        0
13.8.29    10    312    6    (246, 117)        0
13.8.29    10    312    7    (117, 20)        0
13.8.29    10    313    1    (356, 149)        0.781024967591
13.8.29    10    313    2    (77, 160)        0.22360679775
13.8.29    10    313    3    (311, 46)        0.0
13.8.29    10    313    4    (188, 169)        0.2
13.8.29    10    313    5    (262, 37)        0
13.8.29    10    313    6    (247, 116)        0
13.8.29    10    313    7    (117, 20)        0
13.8.30    10    314    1    (351, 141)    North    1.56204993518
13.8.30    10    314    2    (77, 160)        0.1
13.8.30    10    314    3    (311, 46)        0.0
13.8.30    10    314    4    (187, 169)        0.1
13.8.30    10    314    5    (260, 36)        0.0
13.8.30    10    314    6    (248, 116)        0
13.8.30    10    314    7    (117, 20)        0
13.8.30    10    315    1    (348, 135)    North    1.61245154966
13.8.30    10    315    2    (77, 160)        0.0
13.8.30    10    315    3    (311, 46)        0.1
13.8.30    10    315    4    (185, 169)        0.1
13.8.30    10    315    5    (260, 36)        0.0
13.8.30    10    315    6    (247, 115)        0
13.8.30    10    315    7    (116, 19)        0
13.8.30    10    316    1    (348, 135)    North    1.61245154966
13.8.30    10    316    2    (77, 160)        0.1
13.8.30    10    316    3    (186, 168)        0.141421356237
13.8.30    10    316    4    (260, 36)        0.0
13.8.30    10    316    5    (247, 115)        0
13.8.30    10    316    6    (116, 19)        0
13.8.30    10    316    7    (78, 21)        0
13.8.30    10    317    1    (349, 134)    North    1.52315462117
13.8.30    10    317    2    (311, 46)        0.0
13.8.30    10    317    3    (187, 168)        0.1
13.8.30    10    317    4    (260, 35)        0.1
13.8.30    10    317    5    (245, 112)        0
13.8.30    10    317    6    (116, 19)        0
13.8.30    10    317    7    (78, 21)        0
13.8.31    10    318    1    (348, 135)    North    1.61245154966
13.8.31    10    318    2    (311, 46)        0.0
13.8.31    10    318    3    (260, 36)        0.0
13.8.31    10    318    4    (243, 110)        0
13.8.31    10    318    5    (114, 17)        0
13.8.31    10    318    6    (78, 20)        0
13.8.31    10    319    1    (349, 134)        0.728010988928
13.8.31    10    319    2    (190, 166)        0.360555127546
13.8.31    10    319    3    (261, 37)        0.141421356237
13.8.31    10    319    4    (244, 110)        0.0
13.8.31    10    319    5    (114, 17)        0.0
13.8.31    10    319    6    (78, 21)        0
13.8.31    10    320    1    (348, 135)        0.0
13.8.31    10    320    2    (189, 166)        0.360555127546
13.8.31    10    320    3    (262, 37)        0.22360679775
13.8.31    10    320    4    (244, 109)        0.1
13.8.31    10    320    5    (114, 17)        0.0
13.8.31    10    320    6    (78, 21)        0
13.8.31    10    321    1    (349, 134)        0.141421356237
13.8.31    10    321    2    (190, 167)        0.538516480713
13.8.31    10    321    3    (261, 37)        0.141421356237
13.8.31    10    321    4    (244, 108)        0.2
13.8.31    10    321    5    (114, 18)        0.1
13.8.31    10    321    6    (76, 20)        0
13.8.31    10    321    7    (23, 153)        0
13.8.31    10    322    1    (348, 134)        0.1
13.8.31    10    322    2    (190, 167)        0.412310562562
13.8.31    10    322    3    (261, 38)        0.316227766017
13.8.31    10    322    4    (244, 109)        0.1
13.8.31    10    322    5    (114, 17)        0.0
