13.9.54    10    577    1    (220, 123)        0.4
13.9.54    10    577    2    (347, 129)        0.316227766017
13.9.54    10    577    3    (292, 53)        0.4472135955
13.9.54    10    577    4    (58, 217)        0.360555127546
13.9.54    10    577    5    (205, 179)        1.00498756211
13.9.54    10    577    6    (109, 44)        0.948683298051
13.9.54    10    577    7    (283, 18)        0.583095189485
13.9.54    10    577    8    (69, 49)        0.1
13.9.54    10    577    9    (224, 43)        0.0
13.9.54    10    577    10    (183, 240)        0
13.9.55    10    578    1    (219, 108)    North    1.71172427686
13.9.55    10    578    2    (346, 130)        0.316227766017
13.9.55    10    578    3    (292, 53)        0.4472135955
13.9.55    10    578    4    (59, 217)        0.282842712475
13.9.55    10    578    5    (205, 179)    West    1.80277563773
13.9.55    10    578    6    (110, 44)        0.921954445729
13.9.55    10    578    7    (278, 23)        0.860232526704
13.9.55    10    578    8    (68, 48)        0.1
13.9.55    10    578    9    (224, 43)        0.0
13.9.55    10    578    10    (183, 240)        0
13.9.55    10    579    1    (218, 102)    North    2.43310501212
13.9.55    10    579    2    (346, 129)        0.316227766017
13.9.55    10    579    3    (292, 53)        0.4472135955
13.9.55    10    579    4    (60, 217)        0.2
13.9.55    10    579    5    (205, 179)    West    2.21359436212
13.9.55    10    579    6    (109, 44)        0.509901951359
13.9.55    10    579    7    (279, 23)        0.781024967591
13.9.55    10    579    8    (70, 53)        0.4472135955
13.9.55    10    579    9    (225, 45)        0.22360679775
13.9.55    10    580    1    (218, 102)    North    2.12132034356
13.9.55    10    580    2    (346, 129)        0.2
13.9.55    10    580    3    (292, 53)        0.4472135955
13.9.55    10    580    4    (60, 217)        0.141421356237
13.9.55    10    580    5    (205, 179)    West    1.3416407865
13.9.55    10    580    6    (279, 23)        0.781024967591
13.9.55    10    580    7    (71, 52)        0.424264068712
13.9.56    10    581    1    (218, 103)    North    2.12132034356
13.9.56    10    581    2    (345, 129)        0.3
13.9.56    10    581    3    (60, 217)        0.22360679775
13.9.56    10    581    4    (109, 44)        0.0
13.9.56    10    581    5    (275, 25)        0.989949493661
13.9.56    10    581    6    (190, 250)        0
13.9.56    10    581    7    (291, 162)        0
13.9.56    10    581    8    (74, 57)        0
13.9.56    10    581    9    (18, 124)        0
13.9.56    10    582    1    (216, 99)    North    2.43310501212
13.9.56    10    582    2    (292, 53)        0.141421356237
13.9.56    10    582    3    (60, 217)        0.2
13.9.56    10    582    4    (271, 24)    West    1.3416407865
13.9.56    10    582    5    (189, 250)        0
13.9.56    10    582    6    (293, 162)        0
13.9.56    10    582    7    (74, 57)        0
13.9.56    10    582    8    (19, 124)        0
13.9.56    10    583    1    (214, 97)    North    1.20830459736
13.9.56    10    583    2    (290, 51)        0.282842712475
13.9.56    10    583    3    (109, 45)        0.1
13.9.56    10    583    4    (188, 251)        0
13.9.56    10    583    5    (294, 161)        0
13.9.56    10    583    6    (75, 56)        0
13.9.56    10    583    7    (20, 123)        0
13.9.56    10    584    1    (214, 98)        0.565685424949
13.9.56    10    584    2    (290, 52)        0.22360679775
13.9.56    10    584    3    (271, 24)        0.707106781187
13.9.56    10    584    4    (189, 250)        0
13.9.56    10    584    5    (292, 161)        0
13.9.56    10    584    6    (76, 55)        0
13.9.56    10    584    7    (22, 122)        0
13.9.57    10    585    1    (215, 97)        0.583095189485
13.9.57    10    585    2    (290, 52)        0.22360679775
13.9.57    10    585    3    (272, 24)        0.707106781187
13.9.57    10    585    4    (189, 250)        0
13.9.57    10    585    5    (291, 156)        0
13.9.57    10    585    6    (76, 56)        0
13.9.57    10    585    7    (22, 121)        0
13.9.57    10    586    1    (215, 97)        0.67082039325
13.9.57    10    586    2    (289, 53)        0.3
13.9.57    10    586    3    (271, 24)        0.80622577483
13.9.57    10    586    4    (192, 252)        0.0
13.9.57    10    586    5    (288, 152)        0
13.9.57    10    586    6    (76, 56)        0
13.9.57    10    586    7    (19, 114)        0
13.9.57    10    586    8    (50, 210)        0
13.9.57    10    586    9    (118, 63)        0
13.9.57    10    587    1    (215, 98)        0.141421356237
13.9.57    10    587    2    (290, 52)        0.22360679775
13.9.57    10    587    3    (271, 24)        0.412310562562
13.9.57    10    587    4    (197, 256)        0.640312423743
13.9.57    10    587    5    (289, 152)        0
13.9.57    10    587    6    (75, 55)        0
13.9.57    10    587    7    (16, 112)        0
13.9.57    10    587    8    (50, 210)        0
13.9.57    10    587    9    (119, 63)        0
13.9.58    10    588    1    (212, 99)        0.282842712475
13.9.58    10    588    2    (290, 53)        0.2
13.9.58    10    588    3    (272, 33)        0.905538513814
13.9.58    10    588    4    (203, 258)    East    1.25299640861
13.9.58    10    588    5    (289, 151)        0
13.9.58    10    588    6    (76, 54)        0
13.9.58    10    588    7    (13, 109)        0
13.9.58    10    588    8    (49, 209)        0
13.9.58    10    588    9    (119, 63)        0
13.9.58    10    589    1    (212, 99)        0.22360679775
13.9.58    10    589    2    (290, 52)        0.0
13.9.58    10    589    3    (271, 37)    South    1.3
13.9.58    10    589    4    (215, 254)    East    2.30867927612
13.9.58    10    589    5    (289, 151)        0.0
13.9.58    10    589    6    (77, 60)        0.0
13.9.58    10    589    7    (13, 108)        0.0
13.9.58    10    589    8    (49, 210)        0
