13.7.12    10    33    1    (71, 212)        0.80622577483
13.7.12    10    33    2    (362, 193)    North-West    2.75862284483
13.7.12    10    33    3    (286, 48)        0.360555127546
13.7.12    10    33    4    (228, 123)        0.0
13.7.12    10    33    5    (62, 29)        0.80622577483
13.7.12    10    33    6    (357, 43)        1.34536240471
13.7.12    10    33    7    (294, 243)        0
13.7.12    10    33    8    (68, 31)        0
13.7.12    10    34    1    (202, 44)        0.632455532034
13.7.12    10    34    2    (362, 193)    North-West    2.75862284483
13.7.12    10    34    3    (286, 48)        0.282842712475
13.7.12    10    34    4    (228, 124)        0.141421356237
13.7.12    10    34    5    (62, 29)        0.728010988928
13.7.12    10    34    6    (357, 43)        1.34536240471
13.7.12    10    34    7    (294, 244)        0.0
13.7.12    10    34    8    (67, 27)        0.0
13.7.12    10    35    1    (201, 44)        0.67082039325
13.7.12    10    35    2    (362, 193)    North-West    1.91049731745
13.7.12    10    35    3    (286, 48)        0.22360679775
13.7.12    10    35    4    (229, 123)        0.0
13.7.12    10    35    5    (62, 29)        0.1
13.7.12    10    35    6    (357, 43)        1.27279220614
13.7.12    10    35    7    (297, 243)        0.316227766017
13.7.12    10    35    8    (70, 30)        0.424264068712
13.7.12    10    36    1    (201, 43)        0.316227766017
13.7.12    10    36    2    (363, 192)    North    1.44222051019
13.7.12    10    36    3    (286, 48)        0.282842712475
13.7.12    10    36    4    (228, 123)        0.0
13.7.12    10    36    5    (59, 29)        0.3
13.7.12    10    36    6    (358, 43)        1.28062484749
13.7.12    10    36    7    (299, 242)        0.538516480713
13.7.12    10    36    8    (71, 30)        0.5
13.7.12    10    36    9    (42, 230)        0
13.7.12    10    36    10    (81, 83)        0
13.7.13    10    37    1    (201, 44)        0.1
13.7.13    10    37    2    (367, 196)        0.4
13.7.13    10    37    3    (285, 48)        0.424264068712
13.7.13    10    37    4    (228, 123)        0.0
13.7.13    10    37    5    (59, 29)        0.3
13.7.13    10    37    6    (358, 43)        1.28062484749
13.7.13    10    37    7    (302, 242)        0.824621125124
13.7.13    10    37    8    (71, 30)        0.5
13.7.13    10    37    9    (42, 230)        0
13.7.13    10    37    10    (82, 83)        0
13.7.13    10    38    1    (198, 42)        0.360555127546
13.7.13    10    38    2    (367, 197)        0.640312423743
13.7.13    10    38    3    (286, 48)        0.0
13.7.13    10    38    4    (228, 123)        0.0
13.7.13    10    38    5    (355, 41)        0.282842712475
13.7.13    10    38    6    (302, 242)        0.824621125124
13.7.13    10    38    7    (70, 30)        0.424264068712
13.7.13    10    38    8    (42, 231)        0
13.7.13    10    38    9    (82, 83)        0
13.7.13    10    39    1    (198, 42)        0.4472135955
13.7.13    10    39    2    (362, 190)        0.3
13.7.13    10    39    3    (286, 48)        0.0
13.7.13    10    39    4    (60, 28)        0.22360679775
13.7.13    10    39    5    (355, 41)        0.282842712475
13.7.13    10    39    6    (302, 242)        0.824621125124
13.7.13    10    39    7    (47, 228)        0
13.7.13    10    39    8    (83, 84)        0
13.7.14    10    40    1    (199, 42)        0.282842712475
13.7.14    10    40    2    (358, 178)    North    1.55241746963
13.7.14    10    40    3    (285, 48)        0.1
13.7.14    10    40    4    (60, 25)        0.4472135955
13.7.14    10    40    5    (69, 33)        0.632455532034
13.7.14    10    40    6    (47, 229)        0
13.7.14    10    40    7    (83, 83)        0
13.7.14    10    41    1    (200, 41)        0.22360679775
13.7.14    10    41    2    (285, 49)        0.141421356237
13.7.14    10    41    3    (69, 32)        0.22360679775
13.7.14    10    41    4    (47, 229)        0
13.7.14    10    41    5    (82, 83)        0
13.7.14    10    41    6    (228, 134)        0
13.7.14    10    42    1    (359, 177)    North    1.55241746963
13.7.14    10    42    2    (355, 41)        0.282842712475
13.7.14    10    42    3    (70, 32)        0.22360679775
13.7.14    10    42    4    (48, 229)        0
13.7.14    10    42    5    (82, 83)        0
13.7.14    10    42    6    (228, 134)        0
13.7.14    10    43    1    (359, 177)    North    2.06155281281
13.7.14    10    43    2    (355, 41)        0.360555127546
13.7.14    10    43    3    (69, 33)        0.360555127546
13.7.14    10    43    4    (48, 229)        0
13.7.14    10    43    5    (82, 83)        0
13.7.14    10    43    6    (228, 134)        0
13.7.15    10    44    1    (359, 178)    North    2.06155281281
13.7.15    10    44    2    (355, 40)        0.424264068712
13.7.15    10    44    3    (68, 33)        0.360555127546
13.7.15    10    44    4    (47, 229)        0.0
13.7.15    10    44    5    (81, 83)        0.0
13.7.15    10    44    6    (228, 134)        0
13.7.15    10    45    1    (359, 177)    North    1.33416640641
13.7.15    10    45    2    (355, 41)        0.0
13.7.15    10    45    3    (68, 32)        0.141421356237
13.7.15    10    45    4    (47, 228)        0.1
13.7.15    10    45    5    (82, 82)        0.141421356237
13.7.15    10    45    6    (229, 134)        0
13.7.15    10    46    1    (355, 176)        0.360555127546
13.7.15    10    46    2    (355, 42)        0.1
13.7.15    10    46    3    (66, 30)        0.360555127546
13.7.15    10    46    4    (48, 229)        0.1
13.7.15    10    46    5    (79, 78)        0.538516480713
13.7.15    10    46    6    (228, 134)        0
13.7.15    10    46    7    (286, 241)        0
13.7.15    10    46    8    (278, 52)        0
13.7.15    10    46    9    (382, 70)        0
13.7.15    10    47    1    (356, 176)        0.316227766017
13.7.15    10    47    2    (355, 41)        0.0
13.7.15    10    47    3    (66, 30)        0.4472135955
13.7.15    10    47    4    (77, 76)        0.80622577483
13.7.15    10    47    5    (228, 135)        0
13.7.15    10    47    6    (287, 241)        0
13.7.15    10    47    7    (278, 52)        0
13.7.15    10    47    8    (382, 70)        0
13.7.16    10    48    1    (354, 175)        0.538516480713
13.7.16    10    48    2    (355, 41)        0.0
13.7.16    10    48    3    (48, 229)        0.1
13.7.16    10    48    4    (75, 73)        1.16619037897
13.7.16    10    48    5    (228, 135)        0
13.7.16    10    48    6    (286, 240)        0
13.7.16    10    48    7    (278, 52)        0
13.7.16    10    48    8    (382, 69)        0
13.7.16    10    49    1    (352, 174)        0.80622577483
13.7.16    10    49    2    (355, 41)        0.1
13.7.16    10    49    3    (72, 71)    North    1.5
13.7.16    10    49    4    (229, 136)        0.0
13.7.16    10    49    5    (286, 241)        0
13.7.16    10    49    6    (274, 48)        0
13.7.16    10    49    7    (382, 69)        0
13.7.16    10    50    1    (352, 174)        0.761577310586
13.7.16    10    50    2    (47, 228)        0.1
13.7.16    10    50    3    (72, 71)    North    1.48660687473
13.7.16    10    50    4    (228, 135)        0.141421356237
13.7.16    10    50    5    (286, 241)        0
