13.1.15    10    746    1    (42, 234)        0
13.1.16    10    747    1    (45, 234)        0
13.1.16    10    748    1    (48, 236)        0
13.1.16    10    749    1    (51, 236)        0
13.1.16    10    750    1    (52, 237)        0
13.1.16    10    751    1    (50, 238)        0
13.1.16    10    752    1    (63, 243)        0
13.1.16    10    753    1    (74, 249)        0
13.1.16    10    754    1    (86, 252)        0.0
13.1.16    10    755    1    (96, 255)        1.04403065089
13.1.17    10    756    1    (105, 254)    East    1.91049731745
13.1.17    10    757    1    (112, 253)    East    2.60192236625
13.1.17    10    758    1    (117, 255)    East    3.11448230048
13.1.17    10    759    1    (122, 255)    East    3.61247837364
13.1.17    10    760    1    (127, 256)    East    3.10161248385
13.1.17    10    761    1    (132, 256)    East    2.70739727414
13.1.17    10    762    1    (136, 257)    East    2.43310501212
13.1.17    10    763    1    (142, 259)    East    2.53179778023
13.1.17    10    764    1    (149, 259)    East    2.72946881279
13.1.18    10    765    1    (153, 260)    East    2.63058928759
13.1.18    10    766    1    (158, 260)    East    2.63058928759
13.1.18    10    766    2    (222, 217)        0
13.1.18    10    767    1    (164, 260)    East    2.81602556807
13.1.18    10    767    2    (226, 217)        0
13.1.18    10    768    1    (169, 260)    East    2.70185121722
13.1.18    10    768    2    (230, 216)        0
13.1.18    10    769    1    (173, 259)    East    2.4
13.1.18    10    769    2    (226, 217)        0
13.1.18    10    770    1    (179, 259)    East    2.60192236625
13.1.18    10    770    2    (231, 217)        0
13.1.18    10    771    1    (186, 259)    East    2.80178514522
13.1.18    10    771    2    (234, 221)        0
13.1.18    10    772    1    (193, 259)    East    2.90172362571
13.1.18    10    772    2    (232, 222)        0
13.1.19    10    773    1    (199, 259)    East    3.00166620396
13.1.19    10    773    2    (236, 222)        0
13.1.19    10    774    1    (204, 260)    East    3.10161248385
13.1.19    10    774    2    (239, 223)        0.0
13.1.19    10    775    1    (209, 260)    East    3.00166620396
13.1.19    10    775    2    (245, 223)        0.6
13.1.19    10    776    1    (214, 260)    East    2.80178514522
13.1.19    10    776    2    (251, 223)    East    1.2
13.1.19    10    777    1    (218, 259)    East    2.5
13.1.19    10    777    2    (253, 227)    East    1.45602197786
13.1.19    10    778    1    (223, 259)    East    2.4
13.1.19    10    778    2    (256, 226)    East    1.72626765016
13.1.19    10    779    1    (228, 259)    East    2.40208242989
13.1.19    10    779    2    (262, 226)    East    2.31948270095
13.1.20    10    780    1    (233, 258)    East    2.40831891576
13.1.20    10    780    2    (267, 224)    East    2.20227155455
13.1.20    10    781    1    (238, 258)    East    2.40831891576
13.1.20    10    781    2    (272, 224)    East    2.10237960416
13.1.20    10    782    1    (243, 257)    East    2.5079872408
13.1.20    10    782    2    (279, 223)    East    2.63058928759
13.1.20    10    783    1    (249, 256)    East    2.61725046566
13.1.20    10    783    2    (285, 221)    East    2.94278779391
13.1.20    10    784    1    (255, 255)    East    2.72946881279
13.1.20    10    784    2    (290, 221)    East    2.84429253067
13.1.20    10    785    1    (260, 255)    East    2.71661554144
13.1.20    10    785    2    (293, 221)    East    2.61725046566
13.1.20    10    786    1    (262, 250)    East    2.52982212813
13.1.20    10    786    2    (297, 219)    East    2.5495097568
13.1.21    10    787    1    (267, 249)    East    2.52982212813
13.1.21    10    787    2    (301, 219)    East    2.2360679775
13.1.21    10    788    1    (271, 248)    East    2.34093998214
13.1.21    10    788    2    (307, 218)    East    2.22036033112
13.1.21    10    789    1    (277, 247)    East    2.34093998214
13.1.21    10    789    2    (313, 217)    East    2.33452350599
13.1.21    10    790    1    (282, 246)    East    2.3769728648
13.1.21    10    790    2    (316, 216)    East    2.35372045919
13.1.21    10    791    1    (283, 235)    North-East    2.58069758011
13.1.21    10    791    2    (321, 216)    East    2.41867732449
13.1.21    10    792    1    (287, 235)    North-East    2.44131112315
13.1.21    10    792    2    (324, 216)    East    2.31948270095
13.1.21    10    793    1    (290, 237)    North-East    2.19544984001
13.1.21    10    793    2    (322, 212)    East    1.61554944214
13.1.21    10    794    1    (293, 237)    East    1.88679622641
13.1.21    10    794    2    (324, 212)    East    1.20830459736
13.1.22    10    795    1    (295, 236)    East    1.64012194669
13.1.22    10    795    2    (324, 209)        1.06301458127
13.1.22    10    796    1    (298, 236)    East    1.50332963784
13.1.22    10    796    2    (323, 207)        0.921954445729
