13.1.52    10    1118    1    (43, 241)        0.1
13.1.52    10    1119    1    (43, 240)        0.0
13.1.52    10    1121    1    (43, 240)        0
13.1.53    10    1122    1    (43, 240)        0
13.1.53    10    1123    1    (43, 241)        0
13.1.53    10    1124    1    (42, 241)        0
13.1.53    10    1125    1    (43, 241)        0
13.1.53    10    1126    1    (43, 241)        0
13.1.53    10    1127    1    (43, 241)        0
13.1.53    10    1128    1    (43, 241)        0
13.1.53    10    1129    1    (44, 240)        0.0
13.1.53    10    1130    1    (43, 241)        0.141421356237
13.1.53    10    1131    1    (43, 241)        0.141421356237
13.1.53    10    1132    1    (43, 241)        0.141421356237
13.1.54    10    1133    1    (43, 241)        0.141421356237
13.1.54    10    1134    1    (43, 241)        0.141421356237
13.1.54    10    1136    1    (43, 240)        0
13.1.54    10    1137    1    (43, 240)        0
13.1.54    10    1138    1    (44, 241)        0
13.1.54    10    1139    1    (43, 240)        0
13.1.54    10    1140    1    (43, 240)        0
13.1.54    10    1141    1    (43, 240)        0
13.1.54    10    1142    1    (43, 241)        0
13.1.55    10    1143    1    (43, 241)        0
13.1.55    10    1144    1    (44, 241)        0.0
13.1.55    10    1145    1    (43, 241)        0.1
13.1.55    10    1146    1    (43, 241)        0.1
13.1.55    10    1147    1    (42, 241)        0.2
13.1.55    10    1148    1    (43, 240)        0.141421356237
13.1.55    10    1149    1    (42, 240)        0.22360679775
13.1.55    10    1151    1    (43, 240)        0
13.1.55    10    1152    1    (43, 241)        0
13.1.56    10    1153    1    (43, 241)        0
13.1.56    10    1154    1    (43, 240)        0
13.1.56    10    1155    1    (26, 227)        0
13.1.56    10    1156    1    (16, 212)        0
13.1.56    10    1157    1    (16, 213)        0
13.1.56    10    1158    1    (16, 213)        0
13.1.56    10    1159    1    (8, 207)        0.0
13.1.56    10    1160    1    (8, 207)        0.0
13.1.56    10    1161    1    (7, 207)        0.1
13.1.56    10    1162    1    (8, 208)        0.1
13.1.57    10    1163    1    (7, 208)        0.141421356237
13.1.57    10    1164    1    (8, 208)        0.1
13.1.57    10    1165    1    (7, 208)        0.141421356237
13.1.57    10    1166    1    (8, 208)        0.141421356237
13.1.57    10    1167    1    (8, 208)        0.0
13.1.57    10    1168    1    (7, 208)        0.0
13.1.57    10    1169    1    (8, 208)        0.0
13.1.57    10    1170    1    (7, 201)        0.7
13.1.57    10    1171    1    (5, 190)    North    1.82482875909
13.1.57    10    1172    1    (3, 177)    North    3.14006369362
13.1.58    10    1173    1    (3, 177)    North    3.12569992162
13.1.58    10    1174    1    (5, 184)    North    2.41867732449
13.1.58    10    1175    1    (5, 185)    North    1.61245154966
13.1.58    10    1176    1    (5, 185)        0.5
13.1.58    10    1177    1    (5, 185)        0.824621125124
13.1.58    10    1178    1    (6, 185)        0.854400374532
13.1.58    10    1179    1    (5, 185)        0.1
13.1.58    10    1180    1    (5, 185)        0.0
13.1.58    10    1181    1    (5, 184)        0.1
13.1.58    10    1182    1    (5, 185)        0.0
13.1.59    10    1183    1    (6, 185)        0.0
13.1.59    10    1184    1    (5, 185)        0.0
13.1.59    10    1185    1    (6, 185)        0.1
13.1.59    10    1186    1    (5, 185)        0.1
13.1.59    10    1187    1    (5, 185)        0.0
13.1.59    10    1188    1    (5, 185)        0.1
13.1.59    10    1191    1    (43, 240)        0
13.1.59    10    1192    1    (43, 240)        0
13.2.0    10    1193    1    (43, 240)        0
13.2.0    10    1194    1    (43, 240)        0
13.2.0    10    1195    1    (43, 240)        0
13.2.0    10    1196    1    (43, 240)        0
13.2.0    10    1197    1    (43, 240)        0
13.2.0    10    1198    1    (43, 240)        0
13.2.0    10    1199    1    (43, 240)        0.0
13.2.0    10    1200    1    (43, 240)        0.0
13.2.0    10    1201    1    (43, 240)        0.0
13.2.0    10    1202    1    (43, 240)        0.0
13.2.0    10    1203    1    (43, 241)        0.1
13.2.1    10    1204    1    (43, 241)        0.1
