13.0.1.txt,0.029000043869
13.0.11.txt,0.0599999427795
13.0.22.txt,0.0360000133514
13.0.32.txt,0.029000043869
13.0.42.txt,0.0279998779297
13.0.52.txt,0.0230000019073
13.1.12.txt,0.029000043869
13.1.2.txt,0.0230000019073
13.1.22.txt,0.0190000534058
13.1.32.txt,0.00799989700317
13.1.42.txt,0.029000043869
13.1.52.txt,0.0239999294281
13.2.12.txt,0.0310001373291
13.2.2.txt,0.0249998569489
13.2.22.txt,0.0400002002716
13.2.32.txt,0.0299999713898
13.2.42.txt,0.0369999408722
13.2.52.txt,0.0710000991821
13.3.12.txt,0.0490000247955
13.3.2.txt,0.0279998779297
13.3.23.txt,0.0380001068115
13.3.33.txt,0.0360000133514
13.3.43.txt,0.0349998474121
13.3.53.txt,0.029000043869
13.4.13.txt,0.0279998779297
13.4.23.txt,0.0280001163483
13.4.3.txt,0.0419998168945
13.4.33.txt,0.0380001068115
13.4.43.txt,0.0299999713898
13.4.53.txt,0.0260000228882
